,Unnamed: 0,정류소명,정류소번호,권역,행정동명,엑스좌표,경도,와이좌표,위도,노선번호,totalPsocAvg,정상노선번호,평일배차간격(분),토요일배차간격(분),공휴일배차간격(분),일평균승차건수,평균배차간격,대기시간,버스정류소 이용량,scaled 버스정류소 이용량,버스정류소 번호 별 총 이용량,scaled 버스정류소 번호 별 총 이용량,ped_count_within_500m
3772,3772,양지촌,43163,강화군,화도면,151534.2966,126.4517552,458602.1618,37.62849233,41(강화),7.269230769230769,41(강화),45-285,45-285,45-285,7.269230769230769,165.0,82.5,599.7115384615385,0.0225919325393375,553.2211538461538,0.0281336488904971,98
3773,3773,양촌중학교,41630,계양구,계양2동,177514.3567,126.7463392,449527.7902,37.54773857,584,328.1111111111111,584,15-18,19-23,22-26,328.1111111111111,16.5,8.25,2706.9166666666665,0.1019731567610381,2706.9166666666665,0.1376582268164911,63587
3774,3774,양촌중학교,41629,계양구,계양2동,177494.882,126.7461188,449531.366,37.54777031,584,414.9259259259259,584,15-18,19-23,22-26,414.9259259259259,16.5,8.25,3423.1388888888887,0.1289542019634169,3423.1388888888887,0.1740811733858392,68347
3775,3775,양평해장국,44145,옹진군,영흥면,154189.5234,126.484386,417531.5123,37.25859423,영흥도,1.4230769230769231,영흥도,45-60,45-60,45-60,1.4230769230769231,52.5,26.25,37.35576923076923,0.0014072415891506,37.35576923076923,0.00189969976431,21
3776,3776,양평해장국,44178,옹진군,영흥면,154181.018,126.484293,417484.8329,37.25817323,십리포행,0.4545454545454545,십리포행,45-60,45-60,45-60,0.4545454545454545,52.5,26.25,11.931818181818182,0.000449487485478,11.931818181818182,0.0006067837085019,21
3777,3777,양화대교남단(미정차),28088,코드정보 없음,당산2동,191097.2839,126.9000562,448546.0925,37.53912568,9500,394.3076923076923,9500,25-35,25-35,30-40,394.3076923076923,30.0,15.0,5914.615384615385,0.2228114404937842,5768.942307692308,0.2933752554937263,0
3778,3778,양화대교남단(미정차),28093,코드정보 없음,당산2동,191158.3707,126.9007473,448551.0661,37.53917108,9500,458.46153846153845,9500,25-35,25-35,30-40,458.46153846153845,30.0,15.0,6876.923076923077,0.2590628531687386,6876.923076923077,0.3497207905880512,0
3779,3779,어두,43280,강화군,양도면,152246.105,126.4596593,461034.3847,37.65044242,43(강화),2.230769230769231,43(강화),510-510,510-510,510-510,2.230769230769231,510.0,255.0,568.8461538461538,0.0214291923845953,534.7275641025641,0.0271931711865014,6
3780,3780,어두,43206,강화군,양도면,152261.0675,126.4598282,461044.8988,37.65053792,43(강화),3.3076923076923075,43(강화),510-510,510-510,510-510,3.3076923076923075,510.0,255.0,843.4615384615385,0.0317743197426758,662.4519230769231,0.0336884981369739,6
3781,3781,어두마을,43155,강화군,양도면,151959.7682,126.4563766,461614.6196,37.655655,48(강화),29.73076923076923,48(강화),45-135,45-135,45-135,29.73076923076923,90.0,45.0,1337.8846153846152,0.0503998956793879,1337.8846153846152,0.0680371236051753,0
3782,3782,어두마을,43322,강화군,양도면,151958.4313,126.4563601,461634.6719,37.65583559,48(강화),26.115384615384617,48(강화),45-135,45-135,45-135,26.115384615384617,90.0,45.0,1175.1923076923078,0.0442710597235503,1175.1923076923078,0.059763527720458,0
3783,3783,어류정입구,90175,강화군,삼산면,142749.8712,126.3519134,462872.394,37.66645805,31B(강화),57.61538461538461,31B(강화),30-180,30-180,30-180,57.61538461538461,105.0,52.5,3024.8076923076924,0.1139485351647396,3024.8076923076924,0.1538243376722443,0
3784,3784,어류정입구,90176,강화군,삼산면,142724.7137,126.3516289,462864.1278,37.66638201,31A(강화),15.038461538461538,31A(강화),150-150,150-150,150-150,15.038461538461538,150.0,75.0,1127.8846153846157,0.0424889159349734,889.0384615384615,0.0452113874409552,0
3785,3785,어류정입구,90312,강화군,삼산면,142703.0961,126.3513839,462864.7427,37.6663862,905-1(강화),4.423076923076923,905-1(강화),480-480,480-480,480-480,4.423076923076923,480.0,240.0,1061.5384615384617,0.0399895679387985,728.6538461538462,0.0370551475262339,0
3786,3786,어류정항,90323,강화군,삼산면,142008.2651,126.3436978,460491.0769,37.64495782,905-1(강화),4.384615384615385,905-1(강화),480-480,480-480,480-480,4.384615384615385,480.0,240.0,1052.3076923076924,0.0396418325654177,752.3076923076924,0.0382580462186928,0
3787,3787,어린이집앞,43585,강화군,하점면,146936.8725,126.3986708,472408.8815,37.75262563,33(강화),21.96153846153846,33(강화),50-205,50-205,50-205,21.96153846153846,127.5,63.75,1400.048076923077,0.0527416760844997,1024.1826923076924,0.0520840464338454,28
3788,3788,어린이집앞,43402,강화군,하점면,146957.065,126.3988999,472409.2391,37.75263002,33(강화),25.384615384615383,33(강화),50-205,50-205,50-205,25.384615384615383,127.5,63.75,1618.2692307692307,0.0609623576458315,1618.2692307692307,0.0822958739596882,28
3789,3789,에덴하우스,42788,서구,당하동,171025.1802,126.6727287,454063.1469,37.58841942,79,190.3703703703704,79,16-20,21-25,23-27,190.3703703703704,18.0,9.0,1713.3333333333337,0.064543549025858,1713.3333333333337,0.0871302879459119,71067
3790,3790,에몬스가구,39024,남동구,논현고잔동,174416.9588,126.7119042,431852.5438,37.38840505,인천e음53,41.888888888888886,인천e음53,23-29,30-40,30-40,41.888888888888886,26.0,13.0,544.5555555555555,0.0205141331890875,1655.771723646724,0.0842030352455474,6908
3791,3791,에몬스가구,39023,남동구,논현고잔동,174391.2083,126.7116137,431846.0075,37.38834544,인천e음53,23.51851851851852,인천e음53,23-29,30-40,30-40,23.51851851851852,26.0,13.0,305.7407407407408,0.0115176609859156,546.3751187084521,0.0277854988830053,6843
3792,3792,에스틸,89232,서구,신현원창동,165267.9575,126.6080004,444463.118,37.50172644,29,118.07407407407408,29,17-23,26-35,26-35,118.07407407407408,20.0,10.0,1180.7407407407409,0.0444800765876427,1180.7407407407409,0.0600456891421459,0
3793,3793,에이에프티,39110,남동구,논현고잔동,173169.3029,126.697706,434870.5342,37.41556184,순환52,340.6923076923077,순환52,16-25,19-31,19-31,340.6923076923077,20.5,10.25,3492.096153846154,0.1315519139934509,3737.817307692308,0.1900839095185471,77184
3794,3794,에코메트로10단지,39736,남동구,논현고잔동,175989.1246,126.7296502,432062.5159,37.39033905,303-1,185.15384615384616,303-1,34-40,44-55,44-55,185.15384615384616,37.0,18.5,3425.346153846154,0.1290373525746906,2263.923076923077,0.115130118431733,16923
3795,3795,에코메트로10단지,39728,남동구,논현고잔동,176000.2295,126.7297741,432108.0048,37.3907492,303-1,202.42307692307693,303-1,34-40,44-55,44-55,202.42307692307693,37.0,18.5,3744.8269230769233,0.141072618737141,4023.7596153846152,0.2046252921674669,18198
3796,3796,에코메트로11단지,39652,남동구,논현고잔동,176203.6977,126.7320574,432553.0796,37.3947646,303-1,192.84615384615384,303-1,34-40,44-55,44-55,192.84615384615384,37.0,18.5,3567.653846153846,0.1343982729143122,2072.4870607787275,0.1053947827061248,36643
3797,3797,에코메트로11단지후문,39701,남동구,논현고잔동,175938.3559,126.7290715,432230.6824,37.39185292,인천e음53,119.48148148148148,인천e음53,23-29,30-40,30-40,119.48148148148148,26.0,13.0,1553.2592592592594,0.0585133454182108,1553.2592592592594,0.0789898403777703,27123
3798,3798,에코메트로12단지,39653,남동구,논현고잔동,176479.8256,126.7351655,432873.5505,37.39765912,순환52,7.538461538461538,순환52,16-25,19-31,19-31,7.538461538461538,20.5,10.25,77.26923076923077,0.0029108348546755,1721.6346153846157,0.0875524434490919,84229
3799,3799,에코메트로12단지,39651,남동구,논현고잔동,176209.298,126.7321195,432590.2452,37.39509961,303-1,162.5,303-1,34-40,44-55,44-55,162.5,37.0,18.5,3006.25,0.1132494421745052,1663.7384852801515,0.0846081789625418,39365
3800,3800,에코메트로12단지정문,39650,남동구,논현고잔동,176463.9678,126.7349869,432856.8861,37.39750857,537,45.19230769230769,537,11-18,14-21,16-24,45.19230769230769,14.5,7.25,327.6442307692308,0.012342794633284,327.6442307692308,0.016662102823389,82924
3801,3801,에코메트로5단지,92076,남동구,논현동,176270.917,126.7328013,433026.9181,37.39903564,537,46.57692307692308,537,11-18,14-21,16-24,46.57692307692308,14.5,7.25,337.6826923076923,0.0127209568518357,337.6826923076923,0.0171726012928716,103462
3802,3802,에코메트로5단지·논현센트럴뷰,39779,남동구,논현고잔동,176031.5073,126.7300986,432991.6768,37.39871193,급행95,225.23076923076923,급행95,15-20,19-28,20-29,225.23076923076923,17.5,8.75,1970.7692307692307,0.074241502216813,1938.4471153846152,0.0985782813218194,111836
3803,3803,에코메트로6단지,39716,남동구,논현고잔동,175828.5293,126.7278265,432375.4283,37.39315422,급행95,181.5,급행95,15-20,19-28,20-29,181.5,17.5,8.75,1588.125,0.0598267843171346,2113.980769230769,0.1075049142812436,34869
3804,3804,에코메트로6단지,39758,남동구,논현고잔동,175856.6899,126.7281425,432435.6921,37.39369794,급행95,134.26923076923077,급행95,15-20,19-28,20-29,134.26923076923077,17.5,8.75,1174.8557692307693,0.0442583818713958,697.8509615384615,0.0354886898183916,40552
3805,3805,에코메트로7단지,39714,남동구,논현고잔동,175717.5947,126.7265779,432248.6833,37.39200934,인천e음53,94.8148148148148,인천e음53,23-29,30-40,30-40,94.8148148148148,26.0,13.0,1232.5925925925926,0.0464334049195969,1917.6409366096864,0.0975201986286013,23967
3806,3806,에코메트로7단지,39715,남동구,논현고잔동,175709.6912,126.726488,432268.9809,37.39219201,인천e음53,107.11111111111111,인천e음53,23-29,30-40,30-40,107.11111111111111,26.0,13.0,1392.4444444444446,0.0524552371201071,2481.075053418804,0.1261732201282874,24054
3807,3807,에코메트로9단지,39752,남동구,논현고잔동,175263.6261,126.7214677,431763.2151,37.38762322,인천e음53,72.22222222222223,인천e음53,23-29,30-40,30-40,72.22222222222223,26.0,13.0,938.8888888888888,0.0353691951535992,2167.242521367521,0.1102135009350445,13804
3808,3808,에코메트로9단지,39750,남동구,논현고잔동,175290.0971,126.721767,431752.5141,37.38752751,인천e음53,64.70370370370371,인천e음53,23-29,30-40,30-40,64.70370370370371,26.0,13.0,841.1481481481483,0.0316871712478655,956.6807929724596,0.048651287722187,13477
3809,3809,에코메트로더타워,39711,남동구,논현고잔동,176225.4857,126.7322859,433097.6266,37.39967155,순환52,0.3846153846153846,순환52,16-25,19-31,19-31,0.3846153846153846,20.5,10.25,3.942307692307693,0.0001485119823814,1641.2211538461538,0.08346307687794,112774
3810,3810,에코크레이션,89449,서구,청라동,167074.7393,126.6283594,446104.8629,37.51658449,42,16.692307692307693,42,16-22,21-28,21-28,16.692307692307693,19.0,9.5,158.5769230769231,0.0059738039352053,82.32417582417584,0.0041865345201188,2905
3811,3811,에코크레이션,89450,서구,청라동,167048.7844,126.6280658,446105.7643,37.51659169,인천e음85,0.2142857142857142,인천e음85,65-105,65-105,65-105,0.2142857142857142,85.0,42.5,9.107142857142856,0.0003430782032016,9.107142857142856,0.0004631369530198,2930
3812,3812,엑스포빌리지10단지,38460,연수구,송도2동,168310.0937,126.6428798,433397.8949,37.40213964,55,126.96153846153848,55,19-22,25-30,25-30,126.96153846153848,20.5,10.25,1301.3557692307693,0.0490238053841027,3893.153846153846,0.1979834332489022,44860
3813,3813,엑스포빌리지9단지,38482,연수구,송도2동,168435.7378,126.6443036,433285.8953,37.40113483,55,105.65384615384616,55,19-22,25-30,25-30,105.65384615384616,20.5,10.25,1082.951923076923,0.0407962415601727,3052.6480769230766,0.1552401396536042,49401
3814,3814,엑슬루타워,42836,서구,청라1동,169206.3608,126.6524079,447597.5939,37.53010739,70,86.5,70,30-37,37-47,42-54,86.5,33.5,16.75,1448.875,0.0545810513199455,2889.5024928774924,0.1469434927382371,137450
3815,3815,엑슬루타워,37187,미추홀구,용현2동,167795.6734,126.6367972,439642.7343,37.45838733,36,1371.6153846153843,36,5-7,7-8,8-9,1371.6153846153843,6.0,3.0,4114.846153846153,0.1550117360688516,3962.7163461538457,0.2015209822694688,396871
3816,3816,엘리지안타운,42394,서구,당하동,171142.7906,126.6740581,454119.6929,37.58893259,17,301.3076923076923,17,16-21,20-27,23-30,301.3076923076923,18.5,9.25,2787.096153846154,0.104993624851488,2633.193376068376,0.1339090838953923,86928
3817,3817,엘지슈퍼,39457,남동구,만수3동,176657.5605,126.7369565,439696.9179,37.45914218,538,370.96153846153845,538,8-10,10-14,12-16,370.96153846153845,9.0,4.5,1669.326923076923,0.0628857689298443,1669.326923076923,0.0848923747958495,66327
3818,3818,엠파크타워,42025,서구,가좌1동,169929.5855,126.6607741,443099.0679,37.48960041,81,157.19230769230768,81,16-23,22-30,22-30,157.19230769230768,19.5,9.75,1532.6249999999998,0.0577360253846822,1627.964832621083,0.0827889365556964,21220
3819,3819,엠파크타워,42026,서구,가좌1동,169965.0787,126.6611755,443098.8511,37.48959962,81,133.69230769230768,81,16-23,22-30,22-30,133.69230769230768,19.5,9.75,1303.4999999999998,0.0491045814135442,2542.1236645299145,0.1292778016836235,20702
3820,3820,여고입구,90233,강화군,강화읍,154045.4675,126.4793654,471847.2704,37.7479509,10A(강화),1.8846153846153848,10A(강화),50-50,50-50,50-50,1.8846153846153848,50.0,25.0,47.11538461538461,0.0017748993016314,1345.919634377968,0.0684457384992658,903
3821,3821,여고입구,90232,강화군,강화읍,154021.6141,126.4790937,471863.8609,37.74809917,10A(강화),2.230769230769231,10A(강화),50-50,50-50,50-50,2.230769230769231,50.0,25.0,55.76923076923077,0.002100901214176,1656.5081196581198,0.0842404841151088,903
3822,3822,여성의광장,38084,연수구,동춘1동,170227.2642,126.6644876,434505.1645,37.4121798,523,210.66666666666663,523,12-15,14-19,16-21,210.66666666666663,13.5,6.75,1422.0,0.053568634269321,6613.248717948719,0.3363118278518316,53889
3823,3823,여성의광장,38085,연수구,동춘1동,170311.7454,126.6654416,434509.5796,37.4122223,523,249.44444444444449,523,12-15,14-19,16-21,249.44444444444449,13.5,6.75,1683.75,0.0634291054507519,2142.9262820512818,0.1089769167326793,56292
3824,3824,여우고개,43980,강화군,길상면,153922.1416,126.4787409,459607.6287,37.63767391,71,188.19230769230768,71,30-45,40-55,40-55,188.19230769230768,37.5,18.75,3528.605769230769,0.1329272798400417,2162.980769230769,0.1099967727108251,43
3825,3825,여우고개,43981,강화군,길상면,153957.3678,126.4791408,459593.6571,37.63754981,71,153.92307692307693,71,30-45,40-55,40-55,153.92307692307693,37.5,18.75,2886.0576923076924,0.1087216378336086,2549.639423076923,0.1296600099752574,43
3826,3826,여우별펜션,44179,옹진군,영흥면,151473.2221,126.453682,418839.4774,37.27024123,십리포행,0.5454545454545454,십리포행,45-60,45-60,45-60,0.5454545454545454,52.5,26.25,14.318181818181817,0.0005393849825737,14.318181818181817,0.0007281404502023,0
3827,3827,여우별펜션,44142,옹진군,영흥면,151506.4985,126.454058,418826.5211,37.27012623,영흥도,1.6923076923076923,영흥도,45-60,45-60,45-60,1.6923076923076923,52.5,26.25,44.42307692307692,0.0016734764843953,44.42307692307692,0.0022591024224228,0
3828,3828,여의도역,19156,기타,영등포구,193285.2449,126.9248306,446572.7273,37.52136446,M6751,48.92307692307692,M6751,12-32,32-42,32-42,48.92307692307692,22.0,11.0,538.1538461538461,0.0202729722681039,538.1538461538461,0.0273674122030649,0
3829,3829,여의도환승센터,19007,기타,영등포구,193232.5573,126.9242303,447038.4067,37.52555982,M6751,25.192307692307693,M6751,12-32,32-42,32-42,25.192307692307693,22.0,11.0,277.11538461538464,0.0104393056883711,277.11538461538464,0.0140924960636851,0
3830,3830,여의상류IC(미정차),29019,코드정보 없음,노량진1동,194671.4871,126.9405158,446041.0298,37.51658303,9500,394.3076923076923,9500,25-35,25-35,30-40,394.3076923076923,30.0,15.0,5914.615384615385,0.2228114404937842,5914.615384615385,0.3007833510997232,0
3831,3831,여의하류IC(미정차),28089,코드정보 없음,당산2동,191889.6449,126.90903,447782.351,37.53225179,9500,394.3076923076923,9500,25-35,25-35,30-40,394.3076923076923,30.0,15.0,5914.615384615385,0.2228114404937842,5914.615384615385,0.3007833510997232,0
3832,3832,여의하류IC(미정차),28092,코드정보 없음,당산2동,191941.5988,126.9096182,447750.3128,37.53196359,9500,458.46153846153845,9500,25-35,25-35,30-40,458.46153846153845,30.0,15.0,6876.923076923077,0.2590628531687386,6876.923076923077,0.3497207905880512,0
3833,3833,여차리,43424,강화군,화도면,146415.8196,126.3939396,456352.1869,37.60793725,3(강화),18.40740740740741,3(강화),70-120,70-120,70-120,18.40740740740741,95.0,47.5,874.3518518518518,0.0329379989975776,874.3518518518518,0.0444645108664746,5
3834,3834,여차리,43472,강화군,화도면,146400.1627,126.393763,456342.4013,37.60784818,4(강화),21.5,4(강화),80-150,80-150,80-150,21.5,115.0,57.5,1236.25,0.0465711843287258,1236.25,0.0628685710932686,5
3835,3835,여차리회관,43525,강화군,화도면,146269.0363,126.3922636,456538.7648,37.60960962,3(강화),18.55555555555556,3(강화),70-120,70-120,70-120,18.55555555555556,95.0,47.5,881.3888888888889,0.0332030935569143,881.3888888888889,0.0448223741330056,11
3836,3836,여차리회관,43505,강화군,화도면,146266.4268,126.3922357,456515.9318,37.60940376,4(강화),21.46153846153846,4(강화),80-150,80-150,80-150,21.46153846153846,115.0,57.5,1234.0384615384614,0.0464878727288533,1234.0384615384614,0.0627561049553558,11
3837,3837,역삼역.포스코타워역삼,23288,기타,역삼1동,202908.9705,127.0336858,444152.9328,37.4995827,M6439,104.03846153846152,M6439,40-60,40-60,40-60,104.03846153846152,50.0,25.0,2600.961538461538,0.0979816859370019,2600.961538461538,0.1322699578496474,0
3838,3838,연락골,39665,남동구,장수서창동,179173.5459,126.7654429,437958.498,37.44353928,순환54,5.5,순환54,60-80,60-80,60-80,5.5,70.0,35.0,192.5,0.0072517314323799,192.5,0.0097894438304988,4166
3839,3839,연리입구,43614,강화군,선원면,154846.7224,126.4887341,467378.3235,37.70772885,17(강화),4.115384615384615,17(강화),75-170,75-170,75-170,4.115384615384615,122.5,61.25,252.06730769230768,0.0094957112637283,252.06730769230768,0.0128186948060203,0
3840,3840,연리입구,43267,강화군,선원면,154835.0923,126.4886008,467402.0199,37.70794177,17(강화),7.615384615384615,17(강화),75-170,75-170,75-170,7.615384615384615,122.5,61.25,466.4423076923077,0.0175715030861514,466.4423076923077,0.0237205754354395,0
3841,3841,연미고개,43711,강화군,강화읍,156209.4642,126.5038469,473029.4133,37.75870734,10(강화),10.384615384615383,10(강화),30-120,30-120,30-120,10.384615384615383,75.0,37.5,389.42307692307696,0.0146700860645049,229.3269230769231,0.0116622495183515,58
3842,3842,연미고개,43198,강화군,강화읍,156223.7585,126.5040097,473019.0496,37.75861465,10(강화),11.384615384615383,10(강화),30-120,30-120,30-120,11.384615384615383,75.0,37.5,426.92307692307696,0.0160827610188646,216.34615384615387,0.011002122187124,58
3843,3843,연미정,43193,강화군,강화읍,156831.1975,126.5108248,474329.4791,37.77044954,10(강화),6.153846153846154,10(강화),30-120,30-120,30-120,6.153846153846154,75.0,37.5,230.7692307692308,0.0086933843345214,143.75,0.0073102989643335,0
3844,3844,연미정,43621,강화군,강화읍,156845.1716,126.5109836,474325.8773,37.77041775,10(강화),5.730769230769231,10(강화),30-120,30-120,30-120,5.730769230769231,75.0,37.5,214.90384615384616,0.008095714161523,107.9326923076923,0.0054888365133541,0
3845,3845,연성IC(미정차),70208,코드정보 없음,연성동,182390.5564,126.8019425,431836.807,37.38844947,M6405,1927.1153846153843,M6405,6-20,15-30,15-30,1927.1153846153843,13.0,6.5,12526.25,0.4718805239212959,9988.29326923077,0.507947199593166,0
3846,3846,연성IC(미정차),70212,코드정보 없음,연성동,182226.172,126.8000854,431871.7771,37.38876141,M6405,1852.7692307692307,M6405,6-20,15-30,15-30,1852.7692307692307,13.0,6.5,12043.0,0.4536758526761135,9123.74278846154,0.4639811301379911,0
3847,3847,연성교회,37278,미추홀구,관교동,172720.8284,126.6925088,438414.6337,37.44748091,35,523.8461538461538,35,14-20,18-25,20-27,523.8461538461538,17.0,8.5,4452.692307692308,0.167738850734591,5368.710351377018,0.2730217580624577,373247
3848,3848,연세대,39861,연수구,송도3동,170391.5397,126.6664844,430984.4909,37.38046383,303-1,205.84615384615384,303-1,34-40,44-55,44-55,205.84615384615384,37.0,18.5,3808.153846153846,0.1434582282882726,3509.567307692308,0.178476426119527,14716
3849,3849,연세대,39725,연수구,송도3동,170401.923,126.6666003,431017.6389,37.38076283,303-1,214.2692307692308,303-1,34-40,44-55,44-55,214.2692307692308,37.0,18.5,3963.9807692307695,0.1493284360601582,3270.4288461538463,0.1663152181354092,15598
3850,3850,연세대송도캠퍼스입구,38489,연수구,송도3동,170180.6707,126.6640641,431961.426,37.38925926,1301,41.07692307692308,1301,60-120,60-120,60-120,41.07692307692308,90.0,45.0,1848.4615384615383,0.0696340085195166,5322.235576923077,0.2706583180933566,99309
3851,3851,연세대앞,22022,코드정보 없음,창천동,194210.9323,126.9352677,450893.9744,37.56030489,M6628,2.3076923076923075,M6628,15-30,15-30,0-0,2.3076923076923075,22.5,11.25,25.96153846153846,0.0009780057376336,25.96153846153846,0.0013202546624548,0
3852,3852,연세대학교앞,22058,코드정보 없음,창천동,194186.6319,126.934993,450847.4524,37.55988557,M6628,4.346153846153846,M6628,15-30,15-30,0-0,4.346153846153846,22.5,11.25,48.89423076923077,0.0018419108058767,2350.576923076923,0.1195368351050824,0
3853,3853,연수1동행정복지센터,38248,연수구,연수1동,171659.0521,126.6806183,435597.4903,37.42206662,523,613.925925925926,523,12-15,14-19,16-21,613.925925925926,13.5,6.75,4144.0,0.1561100002897794,4144.0,0.2107400271874664,246681
3854,3854,연수1동행정복지센터,38251,연수구,연수1동,171705.4709,126.6811425,435601.4955,37.42210413,523,635.5185185185185,523,12-15,14-19,16-21,635.5185185185185,13.5,6.75,4289.75,0.1616005969457243,4289.75,0.2181520346591298,248949
3855,3855,연수1차아파트,38187,연수구,연수2동,172176.1743,126.6864886,434846.217,37.41531338,303,514.2307692307693,303,14-17,18-22,20-25,514.2307692307693,15.5,7.75,3985.288461538462,0.1501311252137123,2733.6788461538463,0.1390191974807585,190772
3856,3856,연수2차아파트,38195,연수구,연수2동,172229.2896,126.6870862,434910.0062,37.41588972,523,569.8888888888889,523,12-15,14-19,16-21,569.8888888888889,13.5,6.75,3846.75,0.1449121968182213,2275.7740384615386,0.1157327902359833,194123
3857,3857,연수3동행정복지센터,38262,연수구,연수3동,172649.1906,126.6918155,435283.7813,37.41926994,65,322.61538461538464,65,18-20,20-25,24-30,322.61538461538464,19.0,9.5,3064.8461538461543,0.1154568373467791,3064.8461538461543,0.1558604637516747,289692
3858,3858,연수경찰서,38111,연수구,연수2동,171652.7349,126.6805945,434359.9097,37.41091586,303,560.3076923076923,303,14-17,18-22,20-25,560.3076923076923,15.5,7.75,4342.384615384615,0.1635834130226897,3126.975961538461,0.1590200287522126,233410
3859,3859,연수고등학교,38104,연수구,연수2동,171613.1315,126.6801476,434349.0648,37.41081693,522,861.0384615384615,522,9-12,12-16,14-18,861.0384615384615,10.5,5.25,4520.451923076923,0.1702914457098148,4497.442307692308,0.2287140719587689,237191
3860,3860,연수구청,38089,연수구,동춘3동,171459.8068,126.6784242,434131.1187,37.40884852,4,369.5384615384616,4,12-15,16-19,19-23,369.5384615384616,13.5,6.75,2494.3846153846152,0.0939667912718421,2010.6314102564104,0.1022491597638537,227704
3861,3861,연수구청,38093,연수구,동춘3동,171515.775,126.6790524,434234.6663,37.40978321,4,277.38461538461536,4,12-15,16-19,19-23,277.38461538461536,13.5,6.75,1872.3461538461536,0.0705337737981396,1767.686813186813,0.0898943935979524,222204
3862,3862,연수구청입구,38095,연수구,동춘3동,171613.5712,126.6801575,434220.8145,37.40966141,303,715.7307692307693,303,14-17,18-22,20-25,715.7307692307693,15.5,7.75,5546.913461538462,0.2089596192297661,3212.078846153846,0.1633478724340606,204122
3863,3863,연수꿈담도서관,38103,연수구,동춘3동,171120.9282,126.6745807,434537.2019,37.4124968,103,320.2307692307692,103,9-12,12-15,13-17,320.2307692307692,10.5,5.25,1681.2115384615383,0.0633334782230722,3656.435096153846,0.1859452778891573,500066
3864,3864,연수병원,38296,연수구,선학동,173054.1538,126.6963732,435749.4922,37.42347788,303,598.3461538461538,303,14-17,18-22,20-25,598.3461538461538,15.5,7.75,4637.182692307692,0.1746888492856936,3457.314903846154,0.1758191691197324,341786
3865,3865,연수여자고등학교,38092,연수구,동춘1동,170996.6444,126.673181,434429.7466,37.41152474,81,574.2307692307693,81,16-23,22-30,22-30,574.2307692307693,19.5,9.75,5598.750000000001,0.210912370685908,4280.581730769231,0.2176857891699999,465470
3866,3866,연수역,38506,연수구,연수1동,171565.7754,126.6795785,435235.6091,37.41880322,523,645.8148148148148,523,12-15,14-19,16-21,645.8148148148148,13.5,6.75,4359.25,0.1642187545278043,4359.25,0.2216864052888424,220354
3867,3867,연수역,38507,연수구,연수1동,171550.04,126.6794011,435226.9879,37.41872506,523,567.074074074074,523,12-15,14-19,16-21,567.074074074074,13.5,6.75,3827.75,0.1441964415080124,3827.75,0.1946573694659325,227208
3868,3868,연수역북측입구,38573,연수구,연수1동,171574.857,126.6796786,435300.8846,37.41939163,81,700.8846153846154,81,16-23,22-30,22-30,700.8846153846154,19.5,9.75,6833.625,0.257431756932974,6833.625,0.3475188992010014,171699
3869,3869,연수역북측입구,38572,연수구,연수1동,171551.7863,126.6794178,435305.0219,37.4194282,81,627.4230769230769,81,16-23,22-30,22-30,627.4230769230769,19.5,9.75,6117.375,0.2304496653047031,6117.375,0.3110945400134959,188243
3870,3870,연수우체국,38280,연수구,연수1동,171920.2875,126.6835615,435805.6263,37.42394989,6,982.5769230769232,6,10-13,13-16,15-19,982.5769230769232,11.5,5.75,5649.817307692308,0.2128361441942681,4514.745192307692,0.2295939972421347,205218
3871,3871,연수우체국,38314,연수구,연수1동,171962.8131,126.6840408,435835.7511,37.42422261,112,570.5,112,12-15,16-19,18-22,570.5,13.5,6.75,3850.875,0.1450675910632009,3850.875,0.195833374081934,195494
3872,3872,연수주공3차아파트,38188,연수구,연수3동,172155.4067,126.6862535,434858.0929,37.41541976,303,686.5384615384615,303,14-17,18-22,20-25,686.5384615384615,15.5,7.75,5320.673076923077,0.2004368425628097,2689.434294871795,0.1367691738465701,192425
3873,3873,연수중학교,38194,연수구,연수3동,172145.8303,126.6861422,434941.3549,37.41616966,523,743.2962962962963,523,12-15,14-19,16-21,743.2962962962963,13.5,6.75,5017.25,0.1890064910603031,5017.25,0.2551485042003658,187651
3874,3874,연수중학교,38196,연수구,연수3동,172078.1748,126.6853769,434970.8968,37.41643379,523,593.1481481481482,523,12-15,14-19,16-21,593.1481481481482,13.5,6.75,4003.75,0.1508265959604741,4003.75,0.20360771811096,175069
3875,3875,연수초등학교,38293,연수구,선학동,172741.2936,126.6928398,435720.5529,37.42320797,순환52,309.96153846153845,순환52,16-25,19-31,19-31,309.96153846153845,20.5,10.25,3177.105769230769,0.1196858066011765,2988.75641025641,0.1519909766298625,256415
3876,3876,연수초등학교,38290,연수구,연수3동,172791.8295,126.6934147,435611.5947,37.42222774,303,632.7307692307693,303,14-17,18-22,20-25,632.7307692307693,15.5,7.75,4903.663461538462,0.1847275348459822,3520.4958791208787,0.1790321904631509,308911
3877,3877,연수한양1차아파트,38091,연수구,동춘3동,171775.2428,126.681989,434080.0114,37.40839773,103,400.0,103,9-12,12-15,13-17,400.0,10.5,5.25,2100.0,0.079109797444145,1673.501923076923,0.0851046913049005,194116
3878,3878,연안동행정복지센터(인천종합어시장),35063,중구,연안동,164976.2224,126.6049561,439109.3758,37.45347922,12,166.30769230769232,12,7-10,9-13,11-15,166.30769230769232,8.5,4.25,706.8076923076924,0.02662638731925,379.72804741554745,0.0193107864469584,93373
